OrderID,Product Name,Supplier Name,Category Name,Customer Name,Customer City,Customer Country,Customer Continent,Employee Name,Employee Designation,OrderDate,Total Purchase Amount
10882,Tourtière,Ma Maison,Meat/Poultry,Save-a-lot Markets,Boise,USA,North America,Margaret Peacock,Sales Representative,3/13/96 0:00,238.25
10883,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Lonesome Pine Restaurant,Portland,USA,North America,Laura Callahan,Inside Sales Coordinator,3/14/96 0:00,36
10884,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Let's Stop N Shop,San Francisco,USA,North America,Margaret Peacock,Sales Representative,3/14/96 0:00,399.95
10884,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Let's Stop N Shop,San Francisco,USA,North America,Margaret Peacock,Sales Representative,3/14/96 0:00,797.95
10884,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Let's Stop N Shop,San Francisco,USA,North America,Margaret Peacock,Sales Representative,3/14/96 0:00,252.55
10885,Chang,Exotic Liquids,Beverages,Suprêmes délices,Charleroi,Belgium,Europe,Michael Suyama,Sales Representative,3/14/96 0:00,380
10885,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Suprêmes délices,Charleroi,Belgium,Europe,Michael Suyama,Sales Representative,3/14/96 0:00,54
10885,Outback Lager,"Pavlova, Ltd.",Beverages,Suprêmes délices,Charleroi,Belgium,Europe,Michael Suyama,Sales Representative,3/14/96 0:00,450
10885,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Suprêmes délices,Charleroi,Belgium,Europe,Michael Suyama,Sales Representative,3/14/96 0:00,325
10886,Ikura,Tokyo Traders,Seafood,Hanari Carnes,Rio de Janeiro,Brazil,South America,Nancy Davolio,Sales Representative,3/15/96 0:00,2170
10886,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Hanari Carnes,Rio de Janeiro,Brazil,South America,Nancy Davolio,Sales Representative,3/15/96 0:00,437.5
10886,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Hanari Carnes,Rio de Janeiro,Brazil,South America,Nancy Davolio,Sales Representative,3/15/96 0:00,520
10887,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,Galería del gastrónomo,Barcelona,Spain,Europe,Laura Callahan,Inside Sales Coordinator,3/15/96 0:00,70
10888,Chang,Exotic Liquids,Beverages,Godos Cocina Típica,Sevilla,Spain,Europe,Nancy Davolio,Sales Representative,3/18/96 0:00,380
10888,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Godos Cocina Típica,Sevilla,Spain,Europe,Nancy Davolio,Sales Representative,3/18/96 0:00,225
10889,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Anne Dodsworth,Sales Representative,3/18/96 0:00,840
10889,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Rattlesnake Canyon Grocery,Albuquerque,USA,North America,Anne Dodsworth,Sales Representative,3/18/96 0:00,10540
10890,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Franchi S.p.A.,Torino,Italy,Europe,Robert King,Sales Representative,3/18/96 0:00,585
10890,Sasquatch Ale,Bigfoot Breweries,Beverages,Franchi S.p.A.,Torino,Italy,Europe,Robert King,Sales Representative,3/18/96 0:00,140
10890,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Franchi S.p.A.,Torino,Italy,Europe,Robert King,Sales Representative,3/18/96 0:00,135.1
10891,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Robert King,Sales Representative,3/19/96 0:00,388.3
10892,Raclette Courdavault,Gai pâturage,Dairy Products,Maison Dewey,Bruxelles,Belgium,Europe,Margaret Peacock,Sales Representative,3/19/96 0:00,2199.95
10893,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,Condiments,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,3/20/96 0:00,1200
10893,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,3/20/96 0:00,45
10893,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,3/20/96 0:00,2970.96
10893,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,3/20/96 0:00,906.15
10893,Inlagd Sill,Svensk Sjöföda AB,Seafood,Königlich Essen,Brandenburg,Germany,Europe,Anne Dodsworth,Sales Representative,3/20/96 0:00,380
10894,Konbu,Mayumi's,Seafood,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,3/20/96 0:00,167.95
10894,Gudbrandsdalsost,Norske Meierier,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,3/20/96 0:00,1799.95
10894,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,3/20/96 0:00,929.95
10895,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Ernst Handel,Graz,Austria,Europe,Janet Leverling,Sales Representative,3/20/96 0:00,495
10895,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Ernst Handel,Graz,Austria,Europe,Janet Leverling,Sales Representative,3/20/96 0:00,810
10895,Boston Crab Meat,New England Seafood Cannery,Seafood,Ernst Handel,Graz,Austria,Europe,Janet Leverling,Sales Representative,3/20/96 0:00,1674.4
10895,Camembert Pierrot,Gai pâturage,Dairy Products,Ernst Handel,Graz,Austria,Europe,Janet Leverling,Sales Representative,3/20/96 0:00,3400
10896,Røgede sild,Lyngbysild,Seafood,Maison Dewey,Bruxelles,Belgium,Europe,Robert King,Sales Representative,3/21/96 0:00,142.5
10896,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Maison Dewey,Bruxelles,Belgium,Europe,Robert King,Sales Representative,3/21/96 0:00,608
10897,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,3/21/96 0:00,9903.2
10897,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,3/21/96 0:00,932.04
10898,Konbu,Mayumi's,Seafood,Océano Atlántico Ltda.,Buenos Aires,Argentina,South America,Margaret Peacock,Sales Representative,3/22/96 0:00,30
10899,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,LILA-Supermercado,Barquisimeto,Venezuela,South America,Steven Buchanan,Sales Manager,3/22/96 0:00,143.85
10900,Outback Lager,"Pavlova, Ltd.",Beverages,Wellington Importadora,Resende,Brazil,South America,Nancy Davolio,Sales Representative,3/22/96 0:00,44.75
10901,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Margaret Peacock,Sales Representative,3/25/96 0:00,289.5
10901,Fløtemysost,Norske Meierier,Dairy Products,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Margaret Peacock,Sales Representative,3/25/96 0:00,645
10902,Pâté chinois,Ma Maison,Meat/Poultry,Folk och fä HB,Bräcke,Sweden,Europe,Nancy Davolio,Sales Representative,3/25/96 0:00,719.85
10902,Tarte au sucre,Forêts d'érables,Confections,Folk och fä HB,Bräcke,Sweden,Europe,Nancy Davolio,Sales Representative,3/25/96 0:00,295.65
10903,Konbu,Mayumi's,Seafood,Hanari Carnes,Rio de Janeiro,Brazil,South America,Janet Leverling,Sales Representative,3/26/96 0:00,240
10903,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Hanari Carnes,Rio de Janeiro,Brazil,South America,Janet Leverling,Sales Representative,3/26/96 0:00,442.05
10903,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Hanari Carnes,Rio de Janeiro,Brazil,South America,Janet Leverling,Sales Representative,3/26/96 0:00,250
10904,Escargots de Bourgogne,Escargots Nouveaux,Seafood,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,3/26/96 0:00,198.75
10904,Tarte au sucre,Forêts d'érables,Confections,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,3/26/96 0:00,1725.5
10905,Chai,Exotic Liquids,Beverages,Wellington Importadora,Resende,Brazil,South America,Anne Dodsworth,Sales Representative,3/26/96 0:00,359.95
10906,Sirop d'érable,Forêts d'érables,Condiments,Wolski  Zajazd,Warszawa,Poland,Europe,Margaret Peacock,Sales Representative,3/27/96 0:00,427.5
10907,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Spécialités du monde,Paris,France,Europe,Michael Suyama,Sales Representative,3/27/96 0:00,108.5
10908,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,Reggiani Caseifici,Reggio Emilia,Italy,Europe,Margaret Peacock,Sales Representative,3/28/96 0:00,599.95
10908,Filo Mix,"G'day, Mate",Grains/Cereals,Reggiani Caseifici,Reggio Emilia,Italy,Europe,Margaret Peacock,Sales Representative,3/28/96 0:00,97.95
10909,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,Santé Gourmet,Stavern,Norway,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,360
10909,Pavlova,"Pavlova, Ltd.",Confections,Santé Gourmet,Stavern,Norway,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,261.75
10909,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Santé Gourmet,Stavern,Norway,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,48.25
10910,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Wilman Kala,Helsinki,Finland,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,110.4
10910,Maxilaku,Karkki Oy,Confections,Wilman Kala,Helsinki,Finland,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,200
10910,Sirop d'érable,Forêts d'érables,Condiments,Wilman Kala,Helsinki,Finland,Europe,Nancy Davolio,Sales Representative,3/28/96 0:00,142.5
10911,Chai,Exotic Liquids,Beverages,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,3/28/96 0:00,180
10911,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,3/28/96 0:00,468
10911,Laughing Lumberjack Lager,Bigfoot Breweries,Beverages,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,3/28/96 0:00,210
10912,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Andrew Fuller,"Vice President, Sales",3/28/96 0:00,839.75
10912,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Andrew Fuller,"Vice President, Sales",3/28/96 0:00,7427.15
10913,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Queen Cozinha,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,3/28/96 0:00,659.75
10913,Geitost,Norske Meierier,Dairy Products,Queen Cozinha,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,3/28/96 0:00,99.75
10913,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Queen Cozinha,São Paulo,Brazil,South America,Margaret Peacock,Sales Representative,3/28/96 0:00,198.75
10914,Fløtemysost,Norske Meierier,Dairy Products,Queen Cozinha,São Paulo,Brazil,South America,Michael Suyama,Sales Representative,3/29/96 0:00,537.5
10915,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",3/29/96 0:00,390
10915,Geitost,Norske Meierier,Dairy Products,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",3/29/96 0:00,75
10915,Tourtière,Ma Maison,Meat/Poultry,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",3/29/96 0:00,74.5
10916,Pavlova,"Pavlova, Ltd.",Confections,Rancho grande,Buenos Aires,Argentina,South America,Nancy Davolio,Sales Representative,3/29/96 0:00,104.7
10916,Mascarpone Fabioli,Formaggi Fortini s.r.l.,Dairy Products,Rancho grande,Buenos Aires,Argentina,South America,Nancy Davolio,Sales Representative,3/29/96 0:00,192
10916,Ravioli Angelo,Pasta Buttini s.r.l.,Grains/Cereals,Rancho grande,Buenos Aires,Argentina,South America,Nancy Davolio,Sales Representative,3/29/96 0:00,390
10917,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,Seafood,Romero y tomillo,Madrid,Spain,Europe,Margaret Peacock,Sales Representative,4/1/96 0:00,25.89
10917,Camembert Pierrot,Gai pâturage,Dairy Products,Romero y tomillo,Madrid,Spain,Europe,Margaret Peacock,Sales Representative,4/1/96 0:00,340
10918,Chai,Exotic Liquids,Beverages,Bottom-Dollar Markets,Tsawassen,Canada,North America,Janet Leverling,Sales Representative,4/1/96 0:00,1079.75
10918,Camembert Pierrot,Gai pâturage,Dairy Products,Bottom-Dollar Markets,Tsawassen,Canada,North America,Janet Leverling,Sales Representative,4/1/96 0:00,849.75
10919,Pavlova,"Pavlova, Ltd.",Confections,LINO-Delicateses,I. de Margarita,Venezuela,South America,Andrew Fuller,"Vice President, Sales",4/1/96 0:00,418.8
10919,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,Confections,LINO-Delicateses,I. de Margarita,Venezuela,South America,Andrew Fuller,"Vice President, Sales",4/1/96 0:00,336
10919,Boston Crab Meat,New England Seafood Cannery,Seafood,LINO-Delicateses,I. de Margarita,Venezuela,South America,Andrew Fuller,"Vice President, Sales",4/1/96 0:00,368
10920,Valkoinen suklaa,Karkki Oy,Confections,Around the Horn,London,UK,Europe,Margaret Peacock,Sales Representative,4/2/96 0:00,390
10921,Steeleye Stout,Bigfoot Breweries,Beverages,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/2/96 0:00,180
10921,Vegie-spread,"Pavlova, Ltd.",Condiments,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/2/96 0:00,1756
10922,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Hanari Carnes,Rio de Janeiro,Brazil,South America,Steven Buchanan,Sales Manager,4/2/96 0:00,585
10922,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Hanari Carnes,Rio de Janeiro,Brazil,South America,Steven Buchanan,Sales Manager,4/2/96 0:00,157.5
10923,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,La maison d'Asie,Toulouse,France,Europe,Robert King,Sales Representative,4/2/96 0:00,139.8
10923,Ipoh Coffee,Leka Trading,Beverages,La maison d'Asie,Toulouse,France,Europe,Robert King,Sales Representative,4/2/96 0:00,459.8
10923,Laughing Lumberjack Lager,Bigfoot Breweries,Beverages,La maison d'Asie,Toulouse,France,Europe,Robert King,Sales Representative,4/2/96 0:00,335.8
10924,Ikura,Tokyo Traders,Seafood,Berglunds snabbköp,Luleå,Sweden,Europe,Janet Leverling,Sales Representative,4/3/96 0:00,619.9
10924,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Berglunds snabbköp,Luleå,Sweden,Europe,Janet Leverling,Sales Representative,4/3/96 0:00,1367.9
10924,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Berglunds snabbköp,Luleå,Sweden,Europe,Janet Leverling,Sales Representative,4/3/96 0:00,46.5
10925,Inlagd Sill,Svensk Sjöföda AB,Seafood,Hanari Carnes,Rio de Janeiro,Brazil,South America,Janet Leverling,Sales Representative,4/3/96 0:00,474.85
10925,Filo Mix,"G'day, Mate",Grains/Cereals,Hanari Carnes,Rio de Janeiro,Brazil,South America,Janet Leverling,Sales Representative,4/3/96 0:00,83.85
10926,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Margaret Peacock,Sales Representative,4/3/96 0:00,42
10926,Konbu,Mayumi's,Seafood,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Margaret Peacock,Sales Representative,4/3/96 0:00,60
10926,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Margaret Peacock,Sales Representative,4/3/96 0:00,64.4
10926,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Ana Trujillo Emparedados y helados,México D.F.,Mexico,North America,Margaret Peacock,Sales Representative,4/3/96 0:00,348
10927,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",Confections,La corne d'abondance,Versailles,France,Europe,Margaret Peacock,Sales Representative,4/4/96 0:00,405
10927,Filo Mix,"G'day, Mate",Grains/Cereals,La corne d'abondance,Versailles,France,Europe,Margaret Peacock,Sales Representative,4/4/96 0:00,35
10927,Lakkalikööri,Karkki Oy,Beverages,La corne d'abondance,Versailles,France,Europe,Margaret Peacock,Sales Representative,4/4/96 0:00,360
10928,Zaanse koeken,Zaanse Snoepfabriek,Confections,Galería del gastrónomo,Barcelona,Spain,Europe,Nancy Davolio,Sales Representative,4/4/96 0:00,47.5
10928,Lakkalikööri,Karkki Oy,Beverages,Galería del gastrónomo,Barcelona,Spain,Europe,Nancy Davolio,Sales Representative,4/4/96 0:00,90
10929,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Frankenversand,München,Germany,Europe,Michael Suyama,Sales Representative,4/4/96 0:00,600
10929,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Frankenversand,München,Germany,Europe,Michael Suyama,Sales Representative,4/4/96 0:00,379.75
10929,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Frankenversand,München,Germany,Europe,Michael Suyama,Sales Representative,4/4/96 0:00,195
10930,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Suprêmes délices,Charleroi,Belgium,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,360
10930,Schoggi Schokolade,Heli Süßwaren GmbH & Co. KG,Confections,Suprêmes délices,Charleroi,Belgium,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,1097.5
10930,Pâté chinois,Ma Maison,Meat/Poultry,Suprêmes délices,Charleroi,Belgium,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,599.8
10930,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Suprêmes délices,Charleroi,Belgium,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,397.3
10931,Konbu,Mayumi's,Seafood,Richter Supermarkt,Genève,Switzerland,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,251.85
10931,Ravioli Angelo,Pasta Buttini s.r.l.,Grains/Cereals,Richter Supermarkt,Genève,Switzerland,Europe,Margaret Peacock,Sales Representative,4/5/96 0:00,585
10932,Pavlova,"Pavlova, Ltd.",Confections,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/5/96 0:00,523.4
10932,Tarte au sucre,Forêts d'érables,Confections,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/5/96 0:00,690.1
10932,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/5/96 0:00,556.8
10932,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/5/96 0:00,154.9
10933,Perth Pasties,"G'day, Mate",Meat/Poultry,Island Trading,Cowes,UK,Europe,Michael Suyama,Sales Representative,4/5/96 0:00,65.6
10933,Sirop d'érable,Forêts d'érables,Condiments,Island Trading,Cowes,UK,Europe,Michael Suyama,Sales Representative,4/5/96 0:00,855
10934,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,Condiments,Lehmanns Marktstand,Frankfurt a.M. ,Germany,Europe,Janet Leverling,Sales Representative,4/8/96 0:00,500
10935,Chai,Exotic Liquids,Beverages,Wellington Importadora,Resende,Brazil,South America,Margaret Peacock,Sales Representative,4/8/96 0:00,378
10935,Carnarvon Tigers,"Pavlova, Ltd.",Seafood,Wellington Importadora,Resende,Brazil,South America,Margaret Peacock,Sales Representative,4/8/96 0:00,249.75
10935,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Wellington Importadora,Resende,Brazil,South America,Margaret Peacock,Sales Representative,4/8/96 0:00,71.75
10936,Inlagd Sill,Svensk Sjöföda AB,Seafood,Great Lakes Food Market,Eugene,USA,North America,Janet Leverling,Sales Representative,4/8/96 0:00,569.8
10937,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Cactus Comidas para llevar,Buenos Aires,Argentina,South America,Robert King,Sales Representative,4/9/96 0:00,364.8
10937,Sasquatch Ale,Bigfoot Breweries,Beverages,Cactus Comidas para llevar,Buenos Aires,Argentina,South America,Robert King,Sales Representative,4/9/96 0:00,280
10938,Konbu,Mayumi's,Seafood,QUICK-Stop,Cunewalde,Germany,Europe,Janet Leverling,Sales Representative,4/9/96 0:00,119.75
10938,Ipoh Coffee,Leka Trading,Beverages,QUICK-Stop,Cunewalde,Germany,Europe,Janet Leverling,Sales Representative,4/9/96 0:00,1103.75
10938,Camembert Pierrot,Gai pâturage,Dairy Products,QUICK-Stop,Cunewalde,Germany,Europe,Janet Leverling,Sales Representative,4/9/96 0:00,1665.75
10938,Fløtemysost,Norske Meierier,Dairy Products,QUICK-Stop,Cunewalde,Germany,Europe,Janet Leverling,Sales Representative,4/9/96 0:00,752.25
10939,Chang,Exotic Liquids,Beverages,Magazzini Alimentari Riuniti,Bergamo,Italy,Europe,Andrew Fuller,"Vice President, Sales",4/9/96 0:00,189.85
10939,Laughing Lumberjack Lager,Bigfoot Breweries,Beverages,Magazzini Alimentari Riuniti,Bergamo,Italy,Europe,Andrew Fuller,"Vice President, Sales",4/9/96 0:00,559.85
10940,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/10/96 0:00,240
10940,Konbu,Mayumi's,Seafood,Bon app',Marseille,France,Europe,Laura Callahan,Inside Sales Coordinator,4/10/96 0:00,120
10941,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,4/10/96 0:00,549.75
10941,Tarte au sucre,Forêts d'érables,Confections,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,4/10/96 0:00,1478.75
10941,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,4/10/96 0:00,999.75
10941,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,4/10/96 0:00,1740
10942,Maxilaku,Karkki Oy,Confections,Reggiani Caseifici,Reggio Emilia,Italy,Europe,Anne Dodsworth,Sales Representative,4/10/96 0:00,560
10943,Konbu,Mayumi's,Seafood,B's Beverages,London,UK,Europe,Margaret Peacock,Sales Representative,4/10/96 0:00,90
10943,Gustaf's Knäckebröd,PB Knäckebröd AB,Grains/Cereals,B's Beverages,London,UK,Europe,Margaret Peacock,Sales Representative,4/10/96 0:00,441
10943,Spegesild,Lyngbysild,Seafood,B's Beverages,London,UK,Europe,Margaret Peacock,Sales Representative,4/10/96 0:00,180
10944,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Bottom-Dollar Markets,Tsawassen,Canada,North America,Michael Suyama,Sales Representative,4/11/96 0:00,104.75
10944,Gula Malacca,Leka Trading,Condiments,Bottom-Dollar Markets,Tsawassen,Canada,North America,Michael Suyama,Sales Representative,4/11/96 0:00,349.85
10944,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Bottom-Dollar Markets,Tsawassen,Canada,North America,Michael Suyama,Sales Representative,4/11/96 0:00,684
10945,Konbu,Mayumi's,Seafood,Morgenstern Gesundkost,Leipzig,Germany,Europe,Margaret Peacock,Sales Representative,4/11/96 0:00,120
10945,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Morgenstern Gesundkost,Leipzig,Germany,Europe,Margaret Peacock,Sales Representative,4/11/96 0:00,125
10946,Ikura,Tokyo Traders,Seafood,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/11/96 0:00,775
10946,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/11/96 0:00,112.5
10946,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Vaffeljernet,Århus,Denmark,Europe,Nancy Davolio,Sales Representative,4/11/96 0:00,520
10947,Raclette Courdavault,Gai pâturage,Dairy Products,B's Beverages,London,UK,Europe,Janet Leverling,Sales Representative,4/12/96 0:00,220
10948,Valkoinen suklaa,Karkki Oy,Confections,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,4/12/96 0:00,146.25
10948,Manjimup Dried Apples,"G'day, Mate",Produce,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,4/12/96 0:00,2120
10948,Pâté chinois,Ma Maison,Meat/Poultry,Godos Cocina Típica,Sevilla,Spain,Europe,Janet Leverling,Sales Representative,4/12/96 0:00,96
10949,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,Condiments,Bottom-Dollar Markets,Tsawassen,Canada,North America,Andrew Fuller,"Vice President, Sales",4/12/96 0:00,300
10949,Ikura,Tokyo Traders,Seafood,Bottom-Dollar Markets,Tsawassen,Canada,North America,Andrew Fuller,"Vice President, Sales",4/12/96 0:00,930
10949,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Bottom-Dollar Markets,Tsawassen,Canada,North America,Andrew Fuller,"Vice President, Sales",4/12/96 0:00,234
10949,Tarte au sucre,Forêts d'érables,Confections,Bottom-Dollar Markets,Tsawassen,Canada,North America,Andrew Fuller,"Vice President, Sales",4/12/96 0:00,2958
10950,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Magazzini Alimentari Riuniti,Bergamo,Italy,Europe,Nancy Davolio,Sales Representative,4/15/96 0:00,110
10951,Geitost,Norske Meierier,Dairy Products,Richter Supermarkt,Genève,Switzerland,Europe,Anne Dodsworth,Sales Representative,4/15/96 0:00,37.45
10951,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Richter Supermarkt,Genève,Switzerland,Europe,Anne Dodsworth,Sales Representative,4/15/96 0:00,57.85
10951,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Richter Supermarkt,Genève,Switzerland,Europe,Anne Dodsworth,Sales Representative,4/15/96 0:00,387.45
10952,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,Condiments,Alfreds Futterkiste,Berlin,Germany,Europe,Nancy Davolio,Sales Representative,4/15/96 0:00,399.95
